payment_id,order_ref,payment_date,payment_amount,payment_method
PAY39928,,2022-11-20,3748.56,BankTransfer
PAY31937,,2020-06-17,3573.47,BankTransfer
PAY46761,ORD37130,2022-03-06,193.5,Cash
PAY43919,ORD91401,2020-11-15,2904.82,Credit Card
PAY24173,ORD40934,2020-07-03,4051.39,Credit Card
PAY64910,ORD82211,2020-12-17,3231.13,Bank Transfer
PAY49620,ORD79671,2021-05-23,68.76,Cash
PAY82445,ORD94339,2021-01-04,2442.31,Credit Card
PAY31815,ORD73630,2022-07-12,3449.61,CreditCard
PAY47788,ORD78740,2020-04-22,2280.05,Cash
PAY31360,ORD88444,2020-06-03,2445.66,Cash
PAY32542,ORD82490,2020-03-11,969.6,BankTransfer
PAY37454,ORD13384,2022-02-21,1573.23,CreditCard
PAY46629,ORD32859,2021-09-17,3746.11,Credit Card
PAY22660,ORD21582,2022-11-17,3787.49,Credit Card
PAY36811,ORD14866,2022-04-21,2587.3,Cash
PAY86717,ORD96466,2021-02-10,3467.35,Bank Transfer
PAY08131,ORD35420,2022-08-26,2315.11,Cash
PAY64110,ORD59237,2021-01-07,223.15,CreditCard
PAY24943,ORD59133,2020-04-07,4419.07,CreditCard
PAY15107,ORD35708,2020-10-03,4838.19,Credit Card
PAY94654,ORD24921,2020-11-08,4746.57,BankTransfer
PAY12693,ORD39872,2020-02-14,1226.2,BankTransfer
PAY70541,ORD78969,2020-02-18,3444.43,CreditCard
PAY48422,ORD49358,2020-04-27,2522.81,Cash
PAY69739,ORD08774,2021-06-16,1022.1,CreditCard
PAY98833,ORD64814,2021-10-02,2882.03,Cash
PAY81796,ORD15674,2021-11-18,1483.51,BankTransfer
PAY65743,ORD99430,2022-12-09,1722.71,Credit Card
PAY11506,ORD82689,2020-06-11,1550.65,CreditCard
PAY06455,ORD97547,2020-05-01,1949.85,CreditCard
PAY56589,ORD76416,2022-09-18,831.09,CreditCard
PAY78338,ORD29365,2022-05-07,3343.31,CreditCard
PAY71561,ORD33592,2020-08-16,2754.33,BankTransfer
PAY68358,ORD88610,2022-01-26,2516.57,CreditCard
PAY70666,ORD05399,2022-07-19,916.86,CreditCard
PAY38280,ORD09980,2021-07-02,612.25,CreditCard
PAY54286,ORD31825,2021-01-05,265.49,BankTransfer
PAY50075,ORD04921,2020-11-19,1937.73,Bank Transfer
PAY27921,ORD19935,2021-11-03,2121.07,Cash
PAY64543,ORD91270,2022-11-02,1649.09,Credit Card
PAY52755,ORD47948,2021-01-29,1844.12,Bank Transfer
PAY38842,ORD83742,2021-08-17,2809.47,Credit Card
PAY95885,ORD80742,2022-05-27,1795.42,Credit Card
PAY34287,ORD00342,2022-06-12,1759.39,Bank Transfer
PAY11245,ORD91340,2022-01-04,2099.09,Bank Transfer
PAY34165,ORD67856,2020-07-20,2617.93,Cash
PAY91134,ORD25452,2020-02-18,3632.28,Cash
PAY80681,ORD29100,2022-03-14,864.63,BankTransfer
PAY25572,ORD04611,2022-05-14,1464.07,Bank Transfer
PAY56387,ORD36565,2022-04-23,1026.33,BankTransfer
PAY60054,ORD02513,2022-03-22,590.28,Bank Transfer
PAY43586,ORD07385,2020-01-20,4853.35,BankTransfer
PAY92632,ORD92637,2020-11-27,4974.86,CreditCard
PAY75401,ORD68429,2022-12-21,4263.12,Bank Transfer
PAY30702,ORD42649,2020-11-25,3172.85,Cash
PAY25328,ORD98075,2020-06-18,872.73,BankTransfer
PAY48094,ORD19574,2020-07-20,3472.79,Bank Transfer
PAY98852,ORD66814,2021-12-16,877.97,BankTransfer
PAY97555,ORD65034,2022-05-22,3476.61,CreditCard
PAY11732,,2020-04-10,663.43,BankTransfer
PAY75852,ORD92287,2021-05-06,1104.07,BankTransfer
PAY49449,ORD60998,2022-02-21,1487.7,CreditCard
PAY28761,ORD51626,2020-02-03,2253.15,BankTransfer
PAY76335,ORD02658,2020-04-07,2863.35,Bank Transfer
PAY26015,ORD37767,2020-06-29,1372.03,Cash
PAY42425,ORD15945,2021-11-06,200.87,Credit Card
PAY55536,ORD31006,2022-03-14,3853.88,Bank Transfer
PAY66564,ORD49135,2021-02-19,896.72,Bank Transfer
PAY98519,ORD52262,2022-04-21,219.28,BankTransfer
PAY63538,ORD28774,2021-08-03,3779.67,Credit Card
PAY87761,ORD35200,2020-07-06,3076.68,Bank Transfer
PAY00969,ORD95658,2022-06-24,3390.99,Credit Card
PAY84001,ORD33519,2021-11-22,2054.88,Credit Card
PAY55223,ORD10930,2021-05-30,4056.59,CreditCard
PAY52063,ORD06938,2020-08-02,4262.39,Bank Transfer
PAY83085,ORD30847,2021-05-08,4493.0,Credit Card
PAY62464,ORD45675,2021-11-13,1425.93,BankTransfer
PAY04692,ORD16751,2020-08-22,3584.15,BankTransfer
PAY49171,ORD25319,2022-12-27,3881.86,CreditCard
PAY57704,ORD27444,2022-10-02,4775.27,Credit Card
PAY51740,ORD64753,2020-04-29,3127.77,Cash
PAY21946,ORD60909,2020-02-25,3248.89,CreditCard
PAY73589,ORD48570,2021-09-02,4610.65,Credit Card
PAY12474,ORD80380,2022-07-30,192.28,Bank Transfer
PAY82821,ORD47547,2022-12-23,465.29,BankTransfer
PAY99127,ORD97667,2020-02-01,978.83,Credit Card
PAY63091,ORD46298,2020-06-09,1323.15,Cash
PAY46872,ORD03086,2020-08-14,3794.19,BankTransfer
PAY95205,,2020-10-27,1219.75,CreditCard
PAY15626,ORD35590,2021-04-08,1626.8,BankTransfer
PAY06402,ORD50466,2020-05-12,300.45,BankTransfer
PAY87229,ORD55601,2022-11-06,4984.95,Bank Transfer
PAY27330,ORD69325,2020-05-19,3232.72,Credit Card
PAY37187,ORD93631,2021-03-03,2668.92,Cash
PAY03339,ORD83163,2020-09-02,2259.9,BankTransfer
PAY61093,ORD25734,2021-01-21,3501.97,Credit Card
PAY40331,,2020-05-14,359.38,Bank Transfer
PAY19290,ORD23258,2022-04-28,4681.61,Credit Card
PAY82022,ORD79260,2020-09-17,2206.92,Bank Transfer
PAY62422,ORD03987,2022-06-08,4228.06,Cash
PAY01309,ORD66246,2021-07-25,2879.49,Cash
PAY53853,ORD28917,2020-01-30,2850.94,Bank Transfer
PAY25362,ORD19079,2022-11-02,3637.51,Credit Card
PAY41548,ORD31246,2021-03-01,4501.73,BankTransfer
PAY61839,ORD85760,2021-06-25,1912.2,BankTransfer
PAY44106,ORD86774,2021-04-13,2921.78,BankTransfer
PAY90309,ORD41364,2022-08-24,3878.59,Credit Card
PAY71624,ORD56562,2020-05-07,4631.53,Bank Transfer
PAY44116,ORD27003,2022-07-29,218.44,CreditCard
PAY53978,ORD19284,2020-08-17,2896.79,Credit Card
PAY42548,ORD63293,2022-03-20,3258.46,BankTransfer
PAY75970,ORD20414,2022-09-03,534.07,CreditCard
PAY37088,ORD11481,2022-12-24,3192.44,BankTransfer
PAY94062,,2020-06-24,1153.74,Bank Transfer
PAY58932,ORD35708,2020-02-13,3400.6,Cash
PAY04220,ORD34929,2022-03-22,383.03,BankTransfer
PAY39679,ORD74393,2020-01-13,4130.54,Bank Transfer
PAY65440,ORD69022,2021-05-03,938.47,Credit Card
PAY96779,ORD42078,2021-08-19,773.47,Bank Transfer
PAY96831,ORD60418,2022-11-24,1178.42,Bank Transfer
PAY25773,ORD32274,2021-07-12,2572.1,Cash
PAY50570,,2022-07-08,4859.59,Bank Transfer
PAY21412,ORD85201,2020-03-20,720.31,Cash
PAY01924,ORD48232,2021-09-10,3826.98,BankTransfer
PAY35956,ORD95002,2021-05-31,1418.2,BankTransfer
PAY95415,ORD22861,2020-07-31,429.97,CreditCard
PAY60449,,2022-12-27,4234.21,Bank Transfer
PAY24732,ORD84792,2021-04-11,4644.84,Credit Card
PAY18852,ORD13458,2020-07-29,489.17,Bank Transfer
PAY06781,ORD09586,2021-10-13,1200.86,Cash
PAY73993,ORD13249,2021-08-04,417.46,Credit Card
PAY26609,ORD66214,2022-04-23,2305.6,CreditCard
PAY70118,ORD94992,2020-05-06,1722.83,CreditCard
PAY24937,ORD14351,2022-06-17,1334.22,Bank Transfer
PAY97393,ORD61829,2022-07-29,1585.96,CreditCard
PAY83999,,2020-07-23,3866.25,BankTransfer
PAY86476,ORD06620,2020-02-27,3274.83,BankTransfer
PAY85019,ORD97663,2021-03-19,4541.74,BankTransfer
PAY97844,ORD83330,2022-10-09,3833.93,BankTransfer
PAY56814,ORD42636,2020-02-14,1679.4,Bank Transfer
PAY65280,ORD82213,2021-05-30,2195.6,Bank Transfer
PAY28505,ORD39231,2020-05-25,2594.6,Bank Transfer
PAY79415,ORD35194,2021-08-28,3074.6,Cash
PAY47680,ORD34700,2020-09-02,4274.68,CreditCard
PAY98995,ORD41001,2020-05-13,4010.5,Cash
PAY47418,ORD72346,2022-05-26,3471.99,CreditCard
PAY09248,ORD37380,2020-08-07,906.7,Credit Card
PAY39880,ORD05107,2021-06-17,1402.05,CreditCard
PAY69507,ORD39545,2020-02-28,1527.15,Cash
PAY48927,ORD63140,2021-01-20,2933.22,Credit Card
PAY64248,ORD09744,2022-01-23,3336.1,Cash
PAY94195,ORD75977,2022-10-11,1623.94,Bank Transfer
PAY73442,ORD40313,2021-03-18,1818.52,Bank Transfer
PAY38400,ORD65061,2021-12-23,2774.58,CreditCard
PAY53455,,2022-12-16,3473.21,BankTransfer
PAY56536,ORD25324,2021-06-08,3085.61,Bank Transfer
PAY79842,ORD17003,2022-03-19,1545.69,Cash
PAY31669,ORD37482,2022-03-12,4413.51,BankTransfer
PAY23092,ORD56390,2020-10-14,2641.69,CreditCard
PAY28320,ORD99469,2021-06-10,4081.07,Credit Card
PAY62012,ORD76122,2020-12-31,602.4,Cash
PAY65522,ORD45357,2022-03-26,3706.96,Cash
PAY09800,ORD68663,2021-12-26,1744.78,Bank Transfer
PAY66737,ORD08928,2021-11-09,3155.85,Bank Transfer
PAY32050,ORD90366,2021-09-22,1612.44,BankTransfer
PAY66613,ORD05939,2022-02-22,4552.52,Credit Card
PAY79962,ORD85181,2020-11-01,2533.24,Cash
PAY79572,ORD92524,2022-04-17,4490.26,Credit Card
PAY82829,ORD62520,2021-03-11,4475.63,Bank Transfer
PAY54558,ORD92936,2022-10-23,2724.43,Credit Card
PAY31409,ORD77670,2020-09-12,691.48,Cash
PAY63023,ORD97179,2022-03-11,3840.0,Bank Transfer
PAY47742,ORD79862,2020-09-12,2239.79,CreditCard
PAY54774,ORD85321,2021-12-18,3724.42,CreditCard
PAY92215,ORD73211,2022-11-30,140.9,Credit Card
PAY45354,ORD37862,2020-02-21,3953.51,CreditCard
PAY67129,ORD76454,2022-09-10,2084.92,BankTransfer
PAY32808,ORD64833,2022-08-11,520.19,CreditCard
PAY36557,ORD85760,2022-12-16,264.2,Credit Card
PAY43188,ORD67470,2020-02-07,3424.1,Cash
PAY28742,ORD19658,2021-11-11,4066.91,Cash
PAY32468,ORD13498,2021-10-16,4224.36,Cash
PAY06872,ORD15718,2022-03-22,1167.12,CreditCard
PAY95267,ORD94812,2022-02-17,4116.92,Bank Transfer
PAY26319,ORD44778,2022-12-01,4184.01,Cash
PAY81249,ORD94671,2022-11-13,4859.75,Bank Transfer
PAY55339,ORD11536,2022-08-05,1400.13,Cash
PAY31087,,2020-11-08,860.55,Cash
PAY38885,ORD67387,2022-10-27,2355.64,Bank Transfer
PAY93601,ORD21110,2021-02-17,1304.45,Credit Card
PAY76180,ORD70512,2022-02-15,856.05,Credit Card
PAY45753,ORD95721,2021-10-24,3739.29,Bank Transfer
PAY81243,,2021-07-24,3022.51,Bank Transfer
PAY19374,ORD67817,2022-06-28,4953.36,Bank Transfer
PAY14200,ORD84686,2020-12-23,502.38,Cash
PAY14616,ORD53353,2021-09-12,4143.38,Cash
PAY79054,ORD87785,2021-09-02,2862.05,Cash
PAY34524,ORD06298,2021-11-23,389.9,BankTransfer
PAY92490,ORD82730,2021-09-16,424.72,Cash
PAY80284,ORD69117,2022-11-20,2819.82,Bank Transfer
PAY40360,ORD76560,2021-09-08,3249.69,Bank Transfer
PAY29968,ORD04592,2021-08-02,2771.82,BankTransfer
PAY11732,ORD68635,2020-03-07,3281.41,CreditCard
PAY27669,ORD81374,2022-05-08,896.82,Cash
PAY94893,ORD53966,2020-01-14,2052.65,CreditCard
PAY32174,ORD95614,2021-10-13,2368.18,Bank Transfer
PAY96511,ORD82689,2021-12-04,1180.59,Cash
PAY31534,ORD22427,2022-06-11,3327.7,Cash
PAY01059,ORD93609,2021-12-19,640.79,BankTransfer
PAY03161,,2022-09-01,4207.22,BankTransfer
PAY24117,ORD01336,2021-02-10,4996.02,Cash
PAY79920,ORD11394,2022-06-30,2460.56,Bank Transfer
PAY08182,ORD95208,2020-08-27,768.56,Credit Card
PAY24086,ORD37359,2022-03-21,2872.95,Bank Transfer
PAY71145,ORD08547,2022-03-12,4807.68,CreditCard
PAY48396,ORD54514,2022-11-19,2526.44,Credit Card
PAY94218,ORD65639,2020-09-09,2328.41,BankTransfer
PAY79200,ORD97296,2022-08-27,3009.9,Credit Card
PAY77039,ORD99574,2021-03-15,2445.82,CreditCard
PAY45793,ORD80913,2021-09-23,923.9,Credit Card
PAY68050,ORD62198,2021-03-29,127.01,CreditCard
PAY68005,ORD77518,2021-08-11,4146.22,Cash
PAY44585,,2021-02-10,997.07,Cash
PAY82466,,2022-07-25,3891.83,Credit Card
PAY64066,ORD56289,2022-09-02,1700.22,CreditCard
PAY02323,,2020-05-15,3614.68,Cash
PAY19707,ORD11388,2022-06-07,2396.9,BankTransfer
PAY94908,ORD22427,2021-10-21,2399.84,BankTransfer
PAY04891,,2021-12-21,3483.67,CreditCard
PAY21260,ORD22909,2021-10-21,979.5,CreditCard
PAY16338,ORD35870,2022-03-09,4765.2,Credit Card
PAY43823,ORD27437,2021-08-22,962.91,BankTransfer
PAY33644,ORD70444,2021-06-21,894.77,Cash
PAY77966,ORD77183,2021-04-10,4802.72,BankTransfer
PAY18205,ORD06679,2021-10-08,149.45,Bank Transfer
PAY61713,ORD90544,2022-08-24,1585.29,Credit Card
PAY91248,ORD52452,2020-01-13,3777.02,Credit Card
PAY11417,ORD40736,2022-05-16,1528.42,CreditCard
PAY46827,ORD15198,2020-09-30,1737.14,BankTransfer
PAY30893,ORD88577,2021-05-11,112.98,BankTransfer
PAY91974,ORD27012,2022-07-08,2318.06,BankTransfer
PAY96562,ORD65632,2020-11-21,1653.23,Cash
PAY39854,ORD01699,2022-06-26,2727.55,Bank Transfer
PAY11199,ORD59626,2020-07-29,3409.77,Cash
PAY99442,ORD61462,2022-07-03,4554.47,Credit Card
PAY13784,ORD26973,2020-01-27,4652.98,CreditCard
PAY93151,ORD80537,2021-06-03,305.26,Credit Card
PAY33017,ORD31246,2021-02-09,1038.37,Bank Transfer
PAY82272,ORD42485,2020-03-02,3034.54,BankTransfer
PAY14549,ORD26209,2020-11-21,850.33,CreditCard
PAY89307,ORD21849,2022-05-31,2761.32,BankTransfer
PAY08603,ORD72618,2021-07-12,4713.58,BankTransfer
PAY71953,ORD92746,2020-02-13,73.0,CreditCard
PAY22446,ORD05399,2021-09-19,3460.66,Credit Card
PAY19716,ORD37107,2020-02-07,1269.89,CreditCard
PAY63739,ORD31378,2022-05-02,948.82,Bank Transfer
PAY57256,ORD47421,2020-09-22,4449.07,CreditCard
PAY07118,ORD38947,2022-01-03,3712.52,Credit Card
PAY22874,ORD41478,2021-12-30,4621.96,CreditCard
PAY44207,ORD90779,2020-09-01,3227.9,CreditCard
PAY42067,ORD19166,2021-11-29,4397.01,BankTransfer
PAY53940,ORD89508,2021-11-30,4809.8,BankTransfer
PAY86600,ORD38069,2020-03-23,4170.58,Bank Transfer
PAY53814,ORD03047,2021-12-12,4233.46,BankTransfer
PAY41448,,2022-11-13,1604.01,Cash
PAY60767,ORD40348,2020-07-21,3463.18,Cash
PAY93245,ORD62652,2022-04-20,4077.96,Credit Card
PAY08528,ORD87438,2022-08-30,418.15,Bank Transfer
PAY46508,ORD93991,2021-02-19,4580.97,CreditCard
PAY86216,ORD50273,2020-12-04,1307.14,CreditCard
PAY11905,ORD25708,2020-01-03,139.0,Credit Card
PAY74424,ORD14888,2022-04-05,1115.66,Credit Card
PAY95029,ORD41409,2020-06-20,4790.62,Cash
PAY25487,ORD50259,2022-12-22,1973.42,BankTransfer
PAY20655,ORD84874,2022-02-26,4955.57,Cash
PAY66340,ORD42992,2020-11-11,2450.78,Cash
PAY19051,ORD97556,2020-05-19,3007.58,Credit Card
PAY39250,ORD25352,2022-05-29,1664.79,CreditCard
PAY42201,ORD76029,2021-03-15,3726.76,BankTransfer
PAY28339,ORD55561,2020-10-13,1474.01,CreditCard
PAY18449,ORD59825,2020-02-19,2700.52,Credit Card
PAY68407,ORD16295,2022-08-07,3729.0,Bank Transfer
PAY24017,ORD72544,2021-09-12,3956.44,Credit Card
PAY49306,ORD57797,2020-05-31,1391.96,BankTransfer
PAY59665,ORD72855,2022-02-05,1178.29,BankTransfer
PAY80959,ORD27614,2020-02-20,883.25,Bank Transfer
PAY76081,ORD97380,2020-10-21,1712.84,CreditCard
PAY59663,ORD96782,2020-08-23,4791.24,BankTransfer
PAY81537,ORD24355,2021-06-14,1035.23,Credit Card
PAY28068,ORD82872,2021-06-03,3942.33,BankTransfer
PAY79670,ORD02894,2022-06-17,2927.13,CreditCard
PAY83311,ORD14929,2021-12-20,3179.87,Cash
PAY85295,ORD96920,2020-01-09,241.12,Bank Transfer
PAY86594,ORD16762,2020-11-18,651.82,Credit Card
PAY07127,ORD96780,2021-12-21,2603.31,Cash
PAY64491,ORD10728,2022-08-22,319.05,Bank Transfer
PAY65823,ORD11945,2022-10-17,2067.58,Credit Card
PAY88597,ORD42306,2021-12-20,3088.42,Cash
PAY18254,ORD69003,2022-11-04,3843.05,Credit Card
PAY47503,ORD65981,2022-01-05,2382.11,Credit Card
PAY27205,ORD82510,2021-04-06,1685.87,Credit Card
PAY98898,ORD70129,2022-04-08,1227.02,Cash
PAY11531,ORD90057,2020-06-07,241.74,CreditCard
PAY29030,ORD54880,2021-08-07,1716.34,Credit Card
PAY33308,ORD31997,2022-06-08,2509.73,Cash
PAY36077,ORD01823,2022-09-22,4878.31,Cash
PAY39831,ORD99551,2022-01-16,3873.47,Credit Card
PAY56982,ORD11100,2022-07-20,3399.01,Credit Card
PAY74640,ORD07845,2020-12-13,3374.75,CreditCard
PAY45164,ORD33667,2020-06-28,2833.7,CreditCard
PAY75849,ORD37307,2022-09-03,457.2,Bank Transfer
PAY46485,ORD67819,2021-01-02,2538.56,Bank Transfer
PAY95923,ORD35773,2022-12-17,2946.6,CreditCard
PAY41118,ORD01708,2021-09-10,1524.22,Cash
PAY45414,ORD86314,2020-01-24,454.71,Cash
PAY73336,ORD58727,2022-03-03,4853.3,Credit Card
PAY25604,ORD48018,2020-02-27,2670.54,Bank Transfer
PAY08941,ORD14914,2020-02-11,1074.88,CreditCard
PAY37832,ORD77513,2022-06-18,3978.68,CreditCard
PAY80803,ORD08150,2021-07-07,2776.18,Credit Card
PAY03953,ORD04896,2020-10-18,3015.69,Bank Transfer
PAY15041,ORD88607,2022-01-15,1078.82,Credit Card
PAY70058,ORD80975,2020-11-01,181.08,Credit Card
PAY15668,ORD30546,2022-01-16,1372.49,CreditCard
PAY38790,,2020-06-08,3253.78,Bank Transfer
PAY96488,ORD68309,2022-04-19,2409.34,BankTransfer
PAY88585,ORD47806,2020-05-12,4916.55,Cash
PAY01974,ORD05107,2020-12-01,4718.47,BankTransfer
PAY82269,ORD90881,2022-09-07,960.95,BankTransfer
PAY96959,ORD28801,2021-10-08,4856.71,BankTransfer
PAY40198,ORD44320,2020-10-12,4597.98,Cash
PAY63814,ORD22628,2021-11-24,1371.01,Credit Card
PAY29950,ORD68034,2021-01-03,2101.02,CreditCard
PAY12190,ORD41449,2021-04-06,802.13,BankTransfer
PAY55585,ORD48378,2021-06-10,2716.94,Bank Transfer
PAY86093,ORD13577,2022-06-11,2775.42,CreditCard
PAY34948,,2021-07-08,2306.06,CreditCard
PAY68323,ORD16347,2020-11-22,4437.24,CreditCard
PAY29786,ORD06773,2021-01-30,1836.86,Bank Transfer
PAY57494,ORD88478,2020-07-07,4972.24,CreditCard
PAY08327,ORD73115,2022-01-06,2778.89,BankTransfer
PAY03186,ORD92223,2020-08-14,3559.5,CreditCard
PAY58164,ORD02282,2022-07-25,4244.7,Cash
PAY99209,ORD73630,2020-09-29,4931.68,Cash
PAY04235,ORD62133,2021-09-16,2344.47,CreditCard
PAY20924,ORD55830,2020-05-15,2493.32,Cash
PAY14805,ORD84186,2022-05-04,3810.06,BankTransfer
PAY04990,ORD23494,2020-12-01,4788.16,Cash
PAY57236,ORD81027,2020-11-01,2716.27,Cash
PAY43481,ORD83058,2022-01-16,3824.56,Cash
PAY43836,ORD79873,2020-05-02,2369.5,Cash
PAY96534,ORD70790,2020-02-03,1008.08,Bank Transfer
PAY55938,ORD02585,2022-04-07,2554.52,Credit Card
PAY04385,ORD40715,2021-09-16,4579.67,Bank Transfer
PAY52526,ORD27333,2021-02-23,4776.06,Credit Card
PAY97554,ORD14403,2021-07-18,2236.23,BankTransfer
PAY78339,ORD94263,2021-07-19,1954.07,Credit Card
PAY17377,ORD70225,2021-11-28,2004.08,Bank Transfer
PAY04130,ORD83805,2021-10-31,2279.89,Credit Card
PAY16067,ORD70899,2020-03-18,1899.22,Bank Transfer
PAY04479,ORD80165,2022-11-08,4438.03,Credit Card
PAY27098,,2022-03-10,4766.82,CreditCard
PAY66973,ORD00407,2022-07-11,1569.75,Bank Transfer
PAY78647,ORD35386,2021-05-30,3973.74,Credit Card
PAY32489,ORD14836,2020-10-16,3699.67,Cash
PAY16958,ORD67864,2020-05-26,4668.99,BankTransfer
PAY64543,ORD21260,2020-07-28,222.3,Cash
PAY54682,ORD81285,2022-11-23,2232.03,Bank Transfer
PAY52377,ORD59841,2021-08-21,1216.73,Cash
PAY07800,ORD81159,2021-06-27,4804.32,Bank Transfer
PAY76378,ORD17203,2020-05-29,3172.82,Credit Card
PAY04408,ORD65252,2021-05-09,1986.23,Cash
PAY12667,ORD42902,2022-08-19,3883.76,Bank Transfer
PAY72778,ORD65955,2020-10-26,1620.38,BankTransfer
PAY10329,ORD81506,2021-02-06,424.44,BankTransfer
PAY78750,ORD40153,2020-02-27,3545.82,Credit Card
PAY08851,ORD61729,2022-07-10,2500.47,Cash
PAY86557,ORD89391,2022-03-01,2157.16,CreditCard
PAY28108,ORD37627,2021-06-02,2802.72,CreditCard
PAY28331,ORD89996,2020-10-16,4192.19,Credit Card
PAY76936,ORD66246,2021-09-08,3352.23,Credit Card
PAY45607,ORD91489,2022-09-03,2379.73,CreditCard
PAY07041,,2020-08-11,2268.42,Cash
PAY34248,,2020-08-05,3244.25,Credit Card
PAY17659,ORD49842,2022-04-23,1300.77,CreditCard
PAY77185,ORD05417,2020-02-12,1566.09,Bank Transfer
PAY13323,ORD11394,2021-07-26,3534.8,Credit Card
PAY94737,ORD16109,2022-02-01,771.26,Bank Transfer
PAY03606,ORD56845,2021-07-12,548.62,CreditCard
PAY81352,,2020-03-16,2219.22,Cash
PAY72937,ORD62877,2020-09-21,3997.25,Cash
PAY73222,ORD31076,2022-09-08,2155.08,Bank Transfer
PAY36415,ORD97837,2020-04-29,4430.47,Bank Transfer
PAY78788,ORD59420,2020-09-24,772.89,Credit Card
PAY28262,ORD13530,2021-03-06,4343.75,BankTransfer
PAY47773,ORD50678,2021-09-30,3034.87,Cash
PAY16812,,2022-09-13,4515.06,CreditCard
PAY72263,ORD22679,2021-09-04,1657.91,Credit Card
PAY76181,ORD06612,2020-07-18,356.56,Credit Card
PAY78531,ORD96945,2021-07-18,2971.26,BankTransfer
PAY24757,ORD98458,2021-06-12,3714.23,CreditCard
PAY53440,ORD86382,2020-09-28,2184.48,BankTransfer
PAY11698,ORD76963,2021-09-12,519.82,Credit Card
PAY28184,ORD18170,2021-10-01,3680.19,CreditCard
PAY13483,ORD40172,2021-07-04,2773.94,Credit Card
PAY14123,ORD93308,2022-11-24,4979.94,Cash
PAY71190,ORD87664,2020-08-03,2915.26,CreditCard
PAY31786,ORD44693,2021-06-10,2596.24,BankTransfer
PAY83510,ORD57340,2022-04-06,1190.18,Bank Transfer
PAY20043,ORD12079,2021-10-27,1388.88,CreditCard
PAY37770,ORD18374,2020-04-25,494.55,BankTransfer
PAY03961,ORD84874,2022-02-12,1825.02,Credit Card
PAY51345,ORD24689,2020-11-27,2732.37,Bank Transfer
PAY11493,ORD56689,2022-11-23,680.8,BankTransfer
PAY42628,ORD16795,2022-06-15,1434.5,Bank Transfer
PAY53608,,2021-02-05,4266.68,BankTransfer
PAY53119,ORD29990,2021-10-01,2072.84,Credit Card
PAY78874,ORD39960,2022-09-06,2543.21,Cash
PAY09363,ORD45278,2020-11-03,617.82,Credit Card
PAY24298,,2022-08-09,1993.13,Bank Transfer
PAY79410,ORD33437,2020-03-02,1030.3,Credit Card
PAY39678,ORD54973,2021-12-22,3411.29,Cash
PAY93258,ORD89803,2022-07-08,1336.82,CreditCard
PAY94380,ORD97667,2020-05-23,4133.88,CreditCard
PAY02979,ORD02998,2022-04-10,4653.41,Cash
PAY34639,ORD03755,2021-02-22,3206.34,BankTransfer
PAY07410,ORD87878,2022-02-06,2037.45,BankTransfer
PAY39489,ORD00750,2020-01-26,1882.25,Cash
PAY39838,ORD05830,2020-07-19,1835.51,Cash
PAY32311,ORD90585,2020-09-05,4698.84,Bank Transfer
PAY00836,ORD88555,2022-11-10,4188.69,BankTransfer
PAY04727,ORD42448,2020-06-19,4757.63,Credit Card
PAY03840,ORD57760,2022-11-22,1372.08,Cash
PAY32952,ORD94476,2020-07-25,875.24,BankTransfer
PAY72973,ORD62789,2022-06-02,1285.69,BankTransfer
PAY71148,ORD35674,2020-12-05,1808.92,Bank Transfer
PAY27818,ORD01063,2020-07-30,1020.55,Cash
PAY35233,ORD17736,2021-07-05,1380.84,CreditCard
PAY88015,ORD18327,2021-01-28,2655.52,Cash
PAY60832,ORD65135,2020-01-14,2538.84,Cash
PAY47243,ORD15979,2020-12-02,4947.09,CreditCard
PAY16114,ORD53206,2021-10-30,4054.73,CreditCard
PAY24155,ORD88758,2020-12-21,1713.43,Credit Card
PAY33124,ORD80155,2022-04-20,3540.98,CreditCard
PAY62255,ORD63973,2021-12-20,1311.19,Cash
PAY73635,ORD96470,2021-05-13,3849.07,Cash
PAY88591,ORD57013,2020-08-24,3438.38,CreditCard
PAY11934,ORD79198,2022-10-13,1304.05,Cash
PAY89421,,2020-04-15,3653.93,Credit Card
PAY70281,ORD89002,2021-03-13,1431.1,CreditCard
PAY26918,ORD82490,2021-09-15,3221.45,CreditCard
PAY04111,ORD42384,2022-03-03,358.95,BankTransfer
PAY47607,,2022-06-16,3413.54,Credit Card
PAY00999,ORD42707,2022-03-16,3253.64,CreditCard
PAY76421,ORD50732,2022-02-01,2508.3,Credit Card
PAY38753,ORD00152,2020-08-24,2725.27,Cash
PAY15402,ORD00203,2020-12-07,536.71,Cash
PAY62782,ORD90366,2021-04-10,292.94,Credit Card
PAY48738,ORD29185,2020-01-05,3956.59,BankTransfer
PAY59343,ORD72976,2022-04-03,722.98,Bank Transfer
PAY85804,,2020-08-01,3517.98,Credit Card
PAY00798,ORD23161,2021-10-29,2111.16,Bank Transfer
PAY82794,ORD18668,2021-08-22,3260.94,BankTransfer
PAY83920,ORD54009,2022-04-25,3587.15,BankTransfer
PAY82935,ORD76459,2020-05-11,4292.27,BankTransfer
PAY65608,ORD99700,2020-08-28,2556.98,Cash
PAY79867,ORD94099,2022-05-25,665.5,CreditCard
PAY37877,ORD55243,2022-06-23,3357.73,Cash
PAY67827,ORD29522,2022-10-19,1826.12,CreditCard
PAY94572,ORD05219,2021-01-08,4229.15,Credit Card
